,bike_price,km_driven,make_year,bike_name,bike_model,bike_address,state
6013,"₹ 48,000","21,000 km",2010,Bajaj,Pulsar,"Sahapur, Aiho, West Bengal",West_Bengal
6014,"₹ 54,000","17,000 km",2018,Honda,Others,"Jibanananda Nagar, Bardhaman, West Bengal",West_Bengal
6015,"₹ 36,000","27,000 km",2013,Hero,Others,"Joynagar, Jaynagar Mazilpur, West Bengal",West_Bengal
6016,"₹ 20,000","58,000 km",2011,Bajaj,Pulsar,"Puranahat, Asansol MC, West Bengal",West_Bengal
6017,"₹ 1,10,000","8,500 km",2017,KTM,RC,"Hussainpur, Kolkata, West Bengal",West_Bengal
6018,"₹ 65,000","8,000 km",2019,Other Brands,Others,"Behala, Kolkata, West Bengal",West_Bengal
6019,"₹ 10,000","20,000 km",2021,Yamaha,Others,"Inda, Kharagpur, West Bengal",West_Bengal
6020,"₹ 1,80,000","2,000 km",2021,Suzuki,Gixxer,"Sukhsanatantala, Chandannagar M.C., West Bengal",West_Bengal
6021,"₹ 52,000","23,000 km",2016,Hero,Super Splendor,"Konnagar, Kolkata, West Bengal",West_Bengal
6022,"₹ 65,000","47,000 km",2003,Royal Enfield,Thunderbird,"Durga Nagar, Siliguri, West Bengal",West_Bengal
6023,"₹ 35,000","60,000 km",2010,Yamaha,Fazer,"Damanpur, Alipurduar Rly Jnc, West Bengal",West_Bengal
6024,"₹ 47,000",300 km,2018,Other Brands,Others,"Bangaon, Kolkata, West Bengal",West_Bengal
6025,"₹ 1,16,000","50,000 km",2009,TVS,Apache RTR,"Park Circus, Kolkata, West Bengal",West_Bengal
6026,"₹ 98,000","17,000 km",2018,Bajaj,Pulsar,"Garia, Rajpur Sonarpur, West Bengal",West_Bengal
6027,"₹ 80,000","6,500 km",2021,Honda,Dream Yuga,"Square Fields, Behrampore, West Bengal",West_Bengal
6028,"₹ 36,000","20,000 km",2014,Bajaj,Discover,"Kankurgachhi West, Kolkata, West Bengal",West_Bengal
6029,"₹ 13,000","5,000 km",2015,Hero,Others,"Alisha, Bardhaman, West Bengal",West_Bengal
6030,"₹ 49,990","57,000 km",2011,Bajaj,Pulsar,"Hakim Para, Siliguri, West Bengal",West_Bengal
6031,"₹ 48,000","29,000 km",2016,Bajaj,Avenger,"Santa, Asansol MC, West Bengal",West_Bengal
6032,"₹ 60,500","40,000 km",2016,Bajaj,Pulsar,"Betali, Lataguri, West Bengal",West_Bengal
6033,"₹ 1,15,000",685 km,2022,TVS,Apache RTR,"Bethuadahari, Jagadanandapur, West Bengal",West_Bengal
6034,"₹ 10,000","80,000 km",2015,Suzuki,Others,"Suryanagar, Alipurduar, West Bengal",West_Bengal
6035,"₹ 45,000","38,000 km",2011,Yamaha,Fazer,"Madhya Para, Bally, West Bengal",West_Bengal
6036,"₹ 65,000","16,000 km",2016,Suzuki,Gixxer,"Aistala, Ranaghat, West Bengal",West_Bengal
6037,"₹ 1,75,000","11,400 km",2019,Bajaj,Others,"Malpara, Suri, West Bengal",West_Bengal
6038,"₹ 90,000","31,000 km",2013,Royal Enfield,Bullet,"Madai, Dhulasimla, West Bengal",West_Bengal
6039,"₹ 1,65,000","10,000 km",2019,Royal Enfield,Classic,"Keranitala, Medinipur, West Bengal",West_Bengal
6040,"₹ 65,000","13,989 km",2019,Bajaj,Pulsar,"Khidirpur, Kolkata, West Bengal",West_Bengal
6041,"₹ 1,15,000","10,048 km",2020,Yamaha,Others,"Khidirpur, Kolkata, West Bengal",West_Bengal
6042,"₹ 91,000","15,000 km",2019,Bajaj,Pulsar,"Naihati, Kolkata, West Bengal",West_Bengal
6043,"₹ 32,000","24,000 km",2014,Hero Honda,CBZ,"Tikia Para, Siliguri, West Bengal",West_Bengal
6044,"₹ 80,000","20,000 km",2020,Honda,Others,"Rajarhat Chowmatha, Kolkata, West Bengal",West_Bengal
6045,"₹ 49,999","47,500 km",2016,Honda,Others,"Thakurpukur, Kolkata, West Bengal",West_Bengal
6046,"₹ 1,35,000","22,000 km",2018,Royal Enfield,Classic,"Bhanu Nagar, Siliguri, West Bengal",West_Bengal
6047,"₹ 65,000","44,000 km",2020,Hero,Glamour,"Matiari, Kotulpur, West Bengal",West_Bengal
6048,"₹ 65,000","15,000 km",2019,Suzuki,Gixxer,"Debkunda, Beldanga, West Bengal",West_Bengal
6049,"₹ 17,100","5,000 km",2004,Bajaj,Pulsar,"Ghola Agarpara, Kolkata, West Bengal",West_Bengal
6050,"₹ 40,000","27,500 km",2012,Bajaj,Pulsar,"Kailash Nagar, Kodalia, West Bengal",West_Bengal
6051,"₹ 60,000","28,600 km",2019,Honda,CB,"Sarsuna Satellite Township, Kolkata, West Bengal",West_Bengal
6052,"₹ 1,18,000","22,000 km",2017,KTM,Duke 200,"Mallaguri, Siliguri, West Bengal",West_Bengal
6053,"₹ 80,000","16,100 km",2019,Yamaha,FZS,"Uluberia, Uttar Pirpur, West Bengal",West_Bengal
6054,"₹ 60,000","13,000 km",2020,TVS,Others,"Alaipur, Kalyani, West Bengal",West_Bengal
6055,"₹ 7,50,000","7,513 km",2008,Yamaha,YZF R,"Kamal Gazi More, Kolkata, West Bengal",West_Bengal
6056,"₹ 54,000","14,000 km",2018,Bajaj,Discover,"Radhanagar, Krishnanagar, West Bengal",West_Bengal
6057,"₹ 50,000","50,000 km",2017,Yamaha,FZS,"DUMDUM, Kolkata, West Bengal",West_Bengal
6058,"₹ 44,000","15,995 km",2017,Bajaj,Others,"Mominpur, Kolkata, West Bengal",West_Bengal
6059,"₹ 45,000",800 km,2019,Hero,Splendor,"Kotrung, Raghunathpur Hugli District, West Bengal",West_Bengal
6060,"₹ 55,000","8,000 km",2016,Bajaj,Avenger,"Maheshtala, Kolkata, West Bengal",West_Bengal
6061,"₹ 35,000","42,000 km",2016,Bajaj,Others,"Mallikpur, Rajpur Sonarpur, West Bengal",West_Bengal
6062,"₹ 51,000","47,000 km",2014,TVS,Apache RTR,"Gaighata More, Habra, West Bengal",West_Bengal
6063,"₹ 74,000","19,800 km",2018,Bajaj,Pulsar,"Sadhudanga, Puruliya, West Bengal",West_Bengal
6064,"₹ 75,000","10,000 km",2020,Hero,Super Splendor,"Maliara, Medinipur, West Bengal",West_Bengal
6065,"₹ 58,000","47,000 km",2016,Honda,Others,"Bakultala, Kolkata, West Bengal",West_Bengal
6066,"₹ 95,000","62,000 km",2016,Bajaj,Pulsar,"Thakurnagar, Shimulpur, West Bengal",West_Bengal
6067,"₹ 35,000","25,000 km",2009,Honda,CBF Stunner,"Swaruppur, Dhanyakuria, West Bengal",West_Bengal
6068,"₹ 37,000","45,000 km",2012,Bajaj,Discover,"Khamar, New Town, West Bengal",West_Bengal
6069,"₹ 40,000","12,400 km",2016,Bajaj,Pulsar,"Metiaburuz, Kolkata, West Bengal",West_Bengal
6070,"₹ 42,000","17,000 km",2018,Honda,Others,"Rania Mauza, Kolkata, West Bengal",West_Bengal
6071,"₹ 85,000","31,000 km",2016,Yamaha,YZF R,"Professors Colony, Bolpur, West Bengal",West_Bengal
6072,"₹ 48,000","38,000 km",2014,Honda,CBR,"2nd Mile, Siliguri, West Bengal",West_Bengal
6073,"₹ 72,500","13,000 km",2019,Hero,CBZ,"Radhanagar, Krishnanagar, West Bengal",West_Bengal
6074,"₹ 50,000","9,000 km",2021,Bajaj,Avenger,"Amtala, Kolkata, West Bengal",West_Bengal
6075,"₹ 1,30,000","15,000 km",2019,Royal Enfield,Thunderbird,"Kalyani Industrial Growth Centre Phase 3, Kalyani, West Bengal",West_Bengal
6076,"₹ 35,000","50,000 km",2013,Bajaj,Pulsar,"Makdumpur P, Malda, West Bengal",West_Bengal
6077,"₹ 69,550","14,467 km",2019,Bajaj,Avenger,"Brahmapur more, Kolkata, West Bengal",West_Bengal
6078,"₹ 16,000","20,000 km",1999,Hero Honda,Street,"Ranichak Haldia, Haldia, West Bengal",West_Bengal
6079,"₹ 80,000","14,000 km",2020,Hero,Glamour,"Karbala Tea Garden, Banarhat Tea Garden, West Bengal",West_Bengal
6080,"₹ 24,000","240,000 km",2010,Bajaj,Pulsar,"Pattabong Tea Garden, Darjeeling, West Bengal",West_Bengal
6081,"₹ 47,000","23,000 km",2016,Yamaha,Saluto,"Kalabari, Siliguri, West Bengal",West_Bengal
6082,"₹ 55,000","24,000 km",2015,Hero,Glamour,"Katwa, Kolkata, West Bengal",West_Bengal
6083,"₹ 7,500","45,000 km",2002,TVS,Star Sport,"Palagachha, Chakdah, West Bengal",West_Bengal
6084,"₹ 28,000","44,000 km",2013,Bajaj,Discover,"Palashi, Mira, West Bengal",West_Bengal
6085,"₹ 38,030","50,000 km",2013,Bajaj,Pulsar,"Garia, Rajpur Sonarpur, West Bengal",West_Bengal
6086,"₹ 36,000","20,900 km",2016,Hero,CBZ,"Mourigram, Kolkata, West Bengal",West_Bengal
6087,"₹ 34,500","19,000 km",2015,Bajaj,Pulsar,"Central Avenue, Kolkata, West Bengal",West_Bengal
6088,"₹ 14,000","65,000 km",2002,Other Brands,Others,"Bara Nilpur, Bardhaman, West Bengal",West_Bengal
6089,"₹ 24,999","50,000 km",2014,Bajaj,Pulsar,"Sultanpur, Gangarampur, West Bengal",West_Bengal
6090,"₹ 25,000","8,000 km",2021,Other Brands,Others,"Amtala, Kolkata, West Bengal",West_Bengal
6091,"₹ 2,00,001",496 km,2021,Yamaha,Others,"Naihati, Kolkata, West Bengal",West_Bengal
6092,"₹ 75,000","2,000 km",2021,TVS,Star City Plus,"Thakurpukur, Kolkata, West Bengal",West_Bengal
6093,"₹ 38,000","10,000 km",2017,Bajaj,Discover,"Topsia road, Kolkata, West Bengal",West_Bengal
6094,"₹ 1,75,000",500 km,2022,Royal Enfield,Others,"Farakka, Anup Nagar, West Bengal",West_Bengal
6095,"₹ 27,000","50,000 km",2010,Honda,Others,"DUMDUM, Kolkata, West Bengal",West_Bengal
6096,"₹ 1,40,000","10,512 km",2017,KTM,RC,"Haiderpara, Siliguri, West Bengal",West_Bengal
6097,"₹ 40,000","90,000 km",2011,Hero Honda,Glamour,"Maagi Para, Koch Bihar, West Bengal",West_Bengal
6098,"₹ 85,000","11,101 km",2018,Bajaj,Pulsar,"Prince Anwar Shah Road, Kolkata, West Bengal",West_Bengal
6099,"₹ 18,000","5,828 km",2007,Bajaj,Discover,"Beledanga, Kolkata, West Bengal",West_Bengal
6100,"₹ 53,000","10,000 km",2018,Hero,Deluxe,"Bayanpara, Sainthia, West Bengal",West_Bengal
6101,"₹ 42,000","18,000 km",2016,Yamaha,SZ,"Sisabari, Siliguri, West Bengal",West_Bengal
6102,"₹ 85,000","17,000 km",2017,Bajaj,Pulsar,"Nischintapur P, Rampurhat, West Bengal",West_Bengal
